0.771248017,0.875,1,0
0.949734364,1,-1,0
0.883792306,1,-1,0
0.977143192,1,-1,0
0.94958235,1,-1,0
0.765507496,0.875,-1,0
0.427079376,0.5,-1,0
0.300778885,0.375,-1,0
0.072751405,0.125,-1,0
-0.028194843,0,-1,0
-0.332458103,-0.25,-1,0
-0.61694327,-0.5,-1,0
-0.697569132,-0.625,-1,0
-0.991628606,-0.875,-1,0
-1.012314523,-1,-1,0
-0.895678807,-0.875,-1,0
-0.834646253,-0.75,-1,0
-0.775435192,-0.75,-1,0
-0.626610439,-0.625,-1,0
-0.495435877,-0.375,-1,0
-0.165470882,-0.125,-1,0
-0.02714864,0,-1,0
0.319615857,0.375,-1,0
0.528970611,0.625,-1,0
0.7876679,0.875,-1,0
0.478928012,0.5,1,1
0.323972989,0.375,-1,1
0.087496919,0.125,-1,1
-0.281668096,-0.25,-1,1
-0.442942321,-0.375,-1,1
-0.548368958,-0.5,-1,1
-0.819129886,-0.75,-1,1
-0.962703847,-0.875,-1,1
-0.963271254,-0.875,-1,1
-1.007140907,-1,-1,1
-0.886419641,-0.875,-1,1
-0.799684346,-0.75,-1,1
-0.614203055,-0.5,-1,1
-0.364565158,-0.25,-1,1
-0.060104215,0,-1,1
0.12606067,0.25,-1,1
0.455296246,0.5,-1,1
0.418656528,0.5,-1,1
0.718343816,0.75,-1,1
0.907693764,1,-1,1
0.916861115,1,-1,1
0.909282906,1,-1,1
1.003924655,1.125,-1,1
0.904066566,1,-1,1
-0.686644443,-0.625,-1,1
-0.832788956,-0.75,1,2
-1.021851775,-1,-1,2
-1.034698443,-1,-1,2
-0.983459598,-0.875,-1,2
-0.939643389,-0.875,-1,2
-0.726643548,-0.625,-1,2
-0.394836732,-0.375,-1,2
-0.372836781,-0.25,-1,2
-0.048326812,0,-1,2
0.083289592,0.125,-1,2
0.491868705,0.5,-1,2
0.544378482,0.625,-1,2
0.804913434,0.875,-1,2
0.87401347,0.875,-1,2
1.023893314,1.125,-1,2
0.996364826,1,-1,2
0.937770303,1,-1,2
1.035612908,1.125,-1,2
0.616760872,0.625,-1,2
0.450675626,0.5,-1,2
0.407861795,0.5,-1,2
-0.112494035,0,-1,2
-0.23988819,-0.125,-1,2
-0.58515852,-0.5,-1,2
-0.634229557,-0.625,-1,2
-0.485881561,-0.375,1,3
-0.232878918,-0.125,-1,3
-0.051129218,0,-1,3
0.235480905,0.25,-1,3
0.558112926,0.625,-1,3
0.500437892,0.625,-1,3
0.71158948,0.75,-1,3
0.970258859,1,-1,3
0.949262815,1,-1,3
0.96673335,1,-1,3
0.811906477,0.875,-1,3
0.726173555,0.75,-1,3
0.584327103,0.625,-1,3
0.34582621,0.375,-1,3
0.095164721,0.125,-1,3
-0.123937385,0,-1,3
-0.405394495,-0.375,-1,3
-0.46719787,-0.375,-1,3
-0.820003958,-0.75,-1,3
-0.762458564,-0.75,-1,3
-1.002393428,-1,-1,3
-1.102160131,-1,-1,3
-1.004041096,-1,-1,3
-0.79466283,-0.75,-1,3
-0.632441307,-0.625,-1,3
-0.497711636,-0.375,1,3
-0.258668835,-0.25,-1,3
0.013342423,0.125,-1,3
0.114973401,0.125,-1,3
0.412857411,0.5,-1,3
0.531900766,0.625,-1,3
0.795324191,0.875,-1,3
1.008004627,1.125,-1,3
1.046292733,1.125,-1,3
1.149462253,1.125,-1,3
0.929544052,1,-1,3
0.637668089,0.75,-1,3
0.732365624,0.75,-1,3
0.487818832,0.5,-1,3
0.115236234,0.125,-1,3
-0.078367092,0,-1,3
-0.283622378,-0.25,-1,3
-0.534880474,-0.5,-1,3
-0.700870492,-0.625,-1,3
-0.898976718,-0.875,-1,3
-0.978662012,-0.875,-1,3
-0.993277754,-0.875,-1,3
-1.016130795,-1,-1,3
-0.760123517,-0.75,-1,3
0.707554499,0.75,-1,3
0.909283553,1,1,0
0.899840749,1,-1,0
0.923475942,1,-1,0
0.969484406,1,-1,0
0.873132856,0.875,-1,0
0.834597872,0.875,-1,0
0.604938554,0.625,-1,0
0.376958062,0.5,-1,0
-0.008064333,0,-1,0
-0.22486075,-0.125,-1,0
-0.382860703,-0.375,-1,0
-0.637505741,-0.625,-1,0
-0.698932016,-0.625,-1,0
-0.82292073,-0.75,-1,0
-1.028756939,-1,-1,0
-0.933680533,-0.875,-1,0
-0.842207561,-0.75,-1,0
-0.804383492,-0.75,-1,0
-0.546521391,-0.5,-1,0
-0.37886512,-0.375,-1,0
-0.203003715,-0.125,-1,0
0.093410108,0.125,-1,0
0.292737758,0.375,-1,0
0.47970411,0.5,-1,0
-0.681759921,-0.625,-1,0
-0.506480086,-0.5,1,3
-0.304774423,-0.25,-1,3
0.093819235,0.125,-1,3
0.23378961,0.25,-1,3
0.64705735,0.75,-1,3
0.64036981,0.75,-1,3
0.866982295,0.875,-1,3
1.052788949,1.125,-1,3
1.188547677,1.125,-1,3
1.009153577,1.125,-1,3
0.861874913,0.875,-1,3
0.846962573,0.875,-1,3
0.519575839,0.625,-1,3
0.377784071,0.5,-1,3
0.175658359,0.25,-1,3
0.011219025,0.125,-1,3
-0.237116668,-0.125,-1,3
-0.564032263,-0.5,-1,3
-0.68477926,-0.625,-1,3
-0.913724481,-0.875,-1,3
-0.929168173,-0.875,-1,3
-0.864074827,-0.75,-1,3
-0.949209107,-0.875,-1,3
-0.881993164,-0.875,-1,3
-0.742464579,-0.625,-1,3
-0.458379239,-0.375,1,3
-0.184430513,-0.125,-1,3
0.118897511,0.125,-1,3
0.221964855,0.25,-1,3
0.46551888,0.5,-1,3
0.616572743,0.625,-1,3
0.941065586,1,-1,3
0.935545739,1,-1,3
0.962099045,1,-1,3
1.142137488,1.125,-1,3
0.975021868,1,-1,3
0.840808098,0.875,-1,3
0.541802437,0.625,-1,3
0.427835378,0.5,-1,3
0.193214171,0.25,-1,3
-0.171341664,-0.125,-1,3
-0.354703999,-0.25,-1,3
-0.590715671,-0.5,-1,3
-0.712785787,-0.625,-1,3
-0.962209551,-0.875,-1,3
-0.89891094,-0.875,-1,3
-0.873296859,-0.75,-1,3
-0.981772374,-0.875,-1,3
-0.861356972,-0.75,-1,3
0.742931287,0.75,-1,3
0.59412418,0.625,1,1
0.315903334,0.375,-1,1
0.059486158,0.125,-1,1
-0.252283123,-0.25,-1,1
-0.470359823,-0.375,-1,1
-0.617938981,-0.5,-1,1
-0.708085072,-0.625,-1,1
-0.900689274,-0.875,-1,1
-1.080841111,-1,-1,1
-0.957066347,-0.875,-1,1
-0.924268546,-0.875,-1,1
-0.807412303,-0.75,-1,1
-0.628406033,-0.625,-1,1
-0.459356792,-0.375,-1,1
-0.179118756,-0.125,-1,1
0.038641776,0.125,-1,1
0.312931172,0.375,-1,1
0.57037566,0.625,-1,1
0.762438747,0.875,-1,1
0.875757313,1,-1,1
0.965125501,1,-1,1
1.001888677,1.125,-1,1
0.992699131,1,-1,1
0.95136704,1,-1,1
-0.663259793,-0.625,-1,1
-0.529312319,-0.5,1,3
-0.236705009,-0.125,-1,3
-0.048772541,0,-1,3
0.092226108,0.125,-1,3
0.288015622,0.375,-1,3
0.54014238,0.625,-1,3
0.810313145,0.875,-1,3
0.897066607,1,-1,3
0.944638936,1,-1,3
0.990563237,1,-1,3
0.871157602,0.875,-1,3
0.745570867,0.75,-1,3
0.656014057,0.75,-1,3
0.452467327,0.5,-1,3
0.328726997,0.375,-1,3
-0.07272488,0,-1,3
-0.334614084,-0.25,-1,3
-0.60268078,-0.5,-1,3
-0.763914671,-0.75,-1,3
-0.894579625,-0.875,-1,3
-1.100068806,-1,-1,3
-1.017704492,-1,-1,3
-0.907293071,-0.875,-1,3
-0.901101158,-0.875,-1,3
0.742054358,0.75,-1,3
0.930847453,1,1,0
1.036458994,1.125,-1,0
1.054437571,1.125,-1,0
0.816121918,0.875,-1,0
0.851099066,0.875,-1,0
0.81385614,0.875,-1,0
0.589991152,0.625,-1,0
0.33908118,0.375,-1,0
0.125003126,0.25,-1,0
-0.076526257,0,-1,0
-0.386274657,-0.375,-1,0
-0.666550094,-0.625,-1,0
-0.802894467,-0.75,-1,0
-0.932447568,-0.875,-1,0
-0.924278873,-0.875,-1,0
-0.966407407,-0.875,-1,0
-0.902165281,-0.875,-1,0
-0.816627058,-0.75,-1,0
-0.686928022,-0.625,-1,0
-0.449667157,-0.375,-1,0
-0.202819845,-0.125,-1,0
-0.067451425,0,-1,0
0.291639151,0.375,-1,0
0.574631525,0.625,-1,0
0.699316025,0.75,-1,0
0.620226736,0.625,1,1
0.318623777,0.375,-1,1
0.001687907,0.125,-1,1
-0.229028824,-0.125,-1,1
-0.473449979,-0.375,-1,1
-0.644262074,-0.625,-1,1
-0.773716188,-0.75,-1,1
-0.961521916,-0.875,-1,1
-0.963144981,-0.875,-1,1
-0.863570691,-0.75,-1,1
-0.851888294,-0.75,-1,1
-0.731800004,-0.625,-1,1
-0.670522619,-0.625,-1,1
-0.43492183,-0.375,-1,1
-0.139283473,-0.125,-1,1
0.086991429,0.125,-1,1
0.223829642,0.25,-1,1
0.45499749,0.5,-1,1
0.822673617,0.875,-1,1
0.837398816,0.875,-1,1
1.122877931,1.125,-1,1
0.842388381,0.875,-1,1
0.992026067,1,-1,1
0.8607863,0.875,-1,1
-0.760580976,-0.75,-1,1
-0.480451333,-0.375,1,3
-0.335124981,-0.25,-1,3
0.029385094,0.125,-1,3
0.222871609,0.25,-1,3
0.338068305,0.375,-1,3
0.489856155,0.5,-1,3
0.807010768,0.875,-1,3
1.021901509,1.125,-1,3
1.008372568,1.125,-1,3
0.991524411,1,-1,3
0.966386153,1,-1,3
0.691626237,0.75,-1,3
0.713695631,0.75,-1,3
0.333943069,0.375,-1,3
0.159104833,0.25,-1,3
-0.119816544,0,-1,3
-0.32816268,-0.25,-1,3
-0.699581572,-0.625,-1,3
-0.642355428,-0.625,-1,3
-0.852411917,-0.75,-1,3
-0.833793426,-0.75,-1,3
-0.899332817,-0.875,-1,3
-0.95948188,-0.875,-1,3
-0.927142841,-0.875,-1,3
-0.830066172,-0.75,-1,3
-0.507841387,-0.5,1,3
-0.263494218,-0.25,-1,3
0.042539925,0.125,-1,3
0.150898613,0.25,-1,3
0.510191164,0.625,-1,3
0.666362716,0.75,-1,3
0.772372649,0.875,-1,3
0.995622278,1,-1,3
1.01434659,1.125,-1,3
0.971063869,1,-1,3
1.050499232,1.125,-1,3
0.833234744,0.875,-1,3
0.605109513,0.625,-1,3
0.416767097,0.5,-1,3
0.162589541,0.25,-1,3
-0.081833431,0,-1,3
-0.306664182,-0.25,-1,3
-0.604758547,-0.5,-1,3
-0.806469172,-0.75,-1,3
-0.865504796,-0.75,-1,3
-0.842620651,-0.75,-1,3
-1.02120214,-1,-1,3
-1.031904084,-1,-1,3
-0.877609742,-0.875,-1,3
-0.741331797,-0.625,-1,3
-0.532188169,-0.5,1,3
-0.245366907,-0.125,-1,3
-0.040603493,0,-1,3
0.176116118,0.25,-1,3
0.422611441,0.5,-1,3
0.567794897,0.625,-1,3
0.76630325,0.875,-1,3
0.840966498,0.875,-1,3
0.959076252,1,-1,3
0.910960318,1,-1,3
0.867750962,0.875,-1,3
0.768824815,0.875,-1,3
0.528023092,0.625,-1,3
0.395778772,0.5,-1,3
0.180502298,0.25,-1,3
-0.162219029,-0.125,-1,3
-0.259971699,-0.25,-1,3
-0.674237968,-0.625,-1,3
-0.777815136,-0.75,-1,3
-0.995989694,-0.875,-1,3
-1.000285583,-1,-1,3
-1.093121552,-1,-1,3
-1.000940655,-1,-1,3
-0.913117902,-0.875,-1,3
-0.790899067,-0.75,-1,3
-1.00674968,-1,1,2
-0.920337923,-0.875,-1,2
-0.858075137,-0.75,-1,2
-0.818703751,-0.75,-1,2
-0.925808735,-0.875,-1,2
-0.753363968,-0.75,-1,2
-0.595016664,-0.5,-1,2
-0.333367626,-0.25,-1,2
-0.159075138,-0.125,-1,2
0.020707685,0.125,-1,2
0.394570971,0.5,-1,2
0.526277583,0.625,-1,2
0.655632592,0.75,-1,2
1.085639351,1.125,-1,2
0.971188307,1,-1,2
1.024120646,1.125,-1,2
1.025201032,1.125,-1,2
0.707950134,0.75,-1,2
0.690525878,0.75,-1,2
0.489469244,0.5,-1,2
0.224016778,0.25,-1,2
-0.020252752,0,-1,2
-0.316322279,-0.25,-1,2
-0.457913303,-0.375,-1,2
0.647006831,0.75,-1,2
0.804429171,0.875,1,0
1.011582797,1.125,-1,0
1.118763264,1.125,-1,0
0.948594568,1,-1,0
0.855292087,0.875,-1,0
0.778966251,0.875,-1,0
0.637910408,0.75,-1,0
0.407184647,0.5,-1,0
0.113210487,0.125,-1,0
-0.201293781,-0.125,-1,0
-0.352616909,-0.25,-1,0
-0.618509726,-0.5,-1,0
-0.692790003,-0.625,-1,0
-1.017330286,-1,-1,0
-0.977701752,-0.875,-1,0
-0.904365032,-0.875,-1,0
-0.97587805,-0.875,-1,0
-0.87126237,-0.75,-1,0
-0.727329779,-0.625,-1,0
-0.473699327,-0.375,-1,0
-0.232322497,-0.125,-1,0
0.041079819,0.125,-1,0
0.216528909,0.25,-1,0
0.514877728,0.625,-1,0
-0.749807185,-0.625,-1,0
-0.535114441,-0.5,1,3
-0.338258705,-0.25,-1,3
-0.051384761,0,-1,3
0.470571013,0.5,-1,3
0.694939424,0.75,-1,3
0.742411205,0.75,-1,3
0.882748088,1,-1,3
0.850502809,0.875,-1,3
0.95422499,1,-1,3
0.943889746,1,-1,3
0.955606126,1,-1,3
0.824307354,0.875,-1,3
0.6205774,0.625,-1,3
0.373086127,0.375,-1,3
0.090967095,0.125,-1,3
-0.093732013,0,-1,3
-0.258187887,-0.25,-1,3
-0.531864374,-0.5,-1,3
-0.737310164,-0.625,-1,3
-0.844515686,-0.75,-1,3
-0.934604359,-0.875,-1,3
-1.113806928,-1,-1,3
-0.958966139,-0.875,-1,3
-0.890862001,-0.875,-1,3
-0.850934228,-0.75,-1,3
-0.602984268,-0.5,1,3
-0.301610435,-0.25,-1,3
0.026955989,0.125,-1,3
0.201929791,0.25,-1,3
0.472534433,0.5,-1,3
0.597815123,0.625,-1,3
0.674536237,0.75,-1,3
0.947521686,1,-1,3
0.928303278,1,-1,3
1.07060297,1.125,-1,3
1.040444431,1.125,-1,3
0.763872133,0.875,-1,3
0.697255285,0.75,-1,3
0.464580989,0.5,-1,3
0.056375706,0.125,-1,3
-0.096466961,0,-1,3
-0.320274106,-0.25,-1,3
-0.52510208,-0.5,-1,3
-0.702255013,-0.625,-1,3
-0.84331955,-0.75,-1,3
-0.927946711,-0.875,-1,3
-1.021609284,-1,-1,3
-0.933477102,-0.875,-1,3
-1.020045989,-1,-1,3
-0.789721651,-0.75,-1,3
-0.775750223,-0.75,1,2
-1.00701496,-1,-1,2
-0.976344639,-0.875,-1,2
-0.869276073,-0.75,-1,2
-0.953861879,-0.875,-1,2
-0.817942736,-0.75,-1,2
-0.596923894,-0.5,-1,2
-0.30755051,-0.25,-1,2
-0.108587332,0,-1,2
0.087293074,0.125,-1,2
0.285923771,0.375,-1,2
0.586725607,0.625,-1,2
0.774517666,0.875,-1,2
0.879909364,1,-1,2
0.969164111,1,-1,2
0.918104433,1,-1,2
0.979717441,1,-1,2
0.673311679,0.75,-1,2
0.671537665,0.75,-1,2
0.501298308,0.625,-1,2
0.158121956,0.25,-1,2
-0.03544764,0,-1,2
-0.258358701,-0.25,-1,2
-0.55250151,-0.5,-1,2
-0.7080715,-0.625,-1,2
-0.479900591,-0.375,1,3
-0.345257589,-0.25,-1,3
0.027643761,0.125,-1,3
0.295538798,0.375,-1,3
0.476701407,0.5,-1,3
0.662380504,0.75,-1,3
0.744738517,0.75,-1,3
0.975871294,1,-1,3
0.909588458,1,-1,3
1.100174037,1.125,-1,3
0.954982033,1,-1,3
0.808880515,0.875,-1,3
0.58507548,0.625,-1,3
0.243259532,0.25,-1,3
0.071888929,0.125,-1,3
-0.068275695,0,-1,3
-0.168152436,-0.125,-1,3
-0.509739995,-0.5,-1,3
-0.728208692,-0.625,-1,3
-0.929330805,-0.875,-1,3
-0.967270035,-0.875,-1,3
-0.931463136,-0.875,-1,3
-0.978252419,-0.875,-1,3
-0.726974678,-0.625,-1,3
-0.793391779,-0.75,-1,3
-0.887346011,-0.875,1,2
-0.956586385,-0.875,-1,2
-1.137670537,-1,-1,2
-0.93593549,-0.875,-1,2
-0.885505625,-0.875,-1,2
-0.744404634,-0.625,-1,2
-0.50588905,-0.5,-1,2
-0.264937968,-0.25,-1,2
-0.037385293,0,-1,2
0.123283576,0.125,-1,2
0.393853312,0.5,-1,2
0.637899957,0.75,-1,2
0.701285792,0.75,-1,2
0.84449614,0.875,-1,2
0.957497519,1,-1,2
1.00105397,1.125,-1,2
1.067518662,1.125,-1,2
0.883455591,1,-1,2
0.630022338,0.75,-1,2
0.409507042,0.5,-1,2
0.326599016,0.375,-1,2
0.161879735,0.25,-1,2
-0.267151375,-0.25,-1,2
-0.542902296,-0.5,-1,2
0.607217067,0.625,-1,2
0.577983482,0.625,1,1
0.299477332,0.375,-1,1
0.113817567,0.125,-1,1
-0.282398432,-0.25,-1,1
-0.436979276,-0.375,-1,1
-0.707559925,-0.625,-1,1
-0.736927674,-0.625,-1,1
-0.979855831,-0.875,-1,1
-1.001742705,-1,-1,1
-1.012282951,-1,-1,1
-0.847470861,-0.75,-1,1
-0.75986,-0.75,-1,1
-0.683913676,-0.625,-1,1
-0.441885679,-0.375,-1,1
-0.230377328,-0.125,-1,1
0.129867199,0.25,-1,1
0.362210593,0.375,-1,1
0.446442249,0.5,-1,1
0.615277106,0.625,-1,1
0.888149903,1,-1,1
1.025215775,1.125,-1,1
1.011442705,1.125,-1,1
0.851130801,0.875,-1,1
0.751013027,0.875,-1,1
-0.645795122,-0.625,-1,1
-0.87102145,-0.75,1,2
-0.987605096,-0.875,-1,2
-0.906436875,-0.875,-1,2
-1.032235287,-1,-1,2
-0.881429373,-0.875,-1,2
-0.720567694,-0.625,-1,2
-0.504109132,-0.5,-1,2
-0.399149827,-0.375,-1,2
-0.068842074,0,-1,2
0.350780399,0.375,-1,2
0.290164261,0.375,-1,2
0.643594005,0.75,-1,2
0.77390798,0.875,-1,2
0.859270787,0.875,-1,2
0.928858286,1,-1,2
1.030768776,1.125,-1,2
1.104620261,1.125,-1,2
0.770948621,0.875,-1,2
0.699563483,0.75,-1,2
0.414458892,0.5,-1,2
0.357907568,0.375,-1,2
0.007102545,0.125,-1,2
-0.288742502,-0.25,-1,2
-0.465209589,-0.375,-1,2
0.706712019,0.75,-1,2
0.939032836,1,1,0
0.947170483,1,-1,0
0.920210346,1,-1,0
0.993343374,1,-1,0
1.001388525,1.125,-1,0
0.665497137,0.75,-1,0
0.544946979,0.625,-1,0
0.409790001,0.5,-1,0
-0.041665084,0,-1,0
-0.11220877,0,-1,0
-0.343905549,-0.25,-1,0
-0.597811478,-0.5,-1,0
-0.844618786,-0.75,-1,0
-0.918259122,-0.875,-1,0
-0.981099058,-0.875,-1,0
-0.929429718,-0.875,-1,0
-0.893962967,-0.875,-1,0
-0.851845764,-0.75,-1,0
-0.546769233,-0.5,-1,0
-0.457584942,-0.375,-1,0
-0.275609602,-0.25,-1,0
0.000409788,0.125,-1,0
0.339704001,0.375,-1,0
0.522845267,0.625,-1,0
-0.644254736,-0.625,-1,0
-0.855847305,-0.75,1,2
-0.784448864,-0.75,-1,2
-1.117285315,-1,-1,2
-1.005327309,-1,-1,2
-0.896962103,-0.875,-1,2
-0.743800004,-0.625,-1,2
-0.459118222,-0.375,-1,2
-0.323220213,-0.25,-1,2
-0.102231362,0,-1,2
0.161285392,0.25,-1,2
0.450286602,0.5,-1,2
0.564157199,0.625,-1,2
0.822032347,0.875,-1,2
0.807090671,0.875,-1,2
0.982116627,1,-1,2
0.928967216,1,-1,2
0.894716489,1,-1,2
0.847058408,0.875,-1,2
0.581756763,0.625,-1,2
0.384059471,0.5,-1,2
0.11095584,0.125,-1,2
-0.188990246,-0.125,-1,2
-0.289705307,-0.25,-1,2
-0.426822973,-0.375,-1,2
0.694241943,0.75,-1,2
0.844199014,0.875,1,0
0.88627841,1,-1,0
1.111464112,1.125,-1,0
0.95828057,1,-1,0
0.982507486,1,-1,0
0.775706931,0.875,-1,0
0.543482757,0.625,-1,0
0.415257088,0.5,-1,0
0.163576893,0.25,-1,0
-0.164314743,-0.125,-1,0
-0.305510332,-0.25,-1,0
-0.486950475,-0.375,-1,0
-0.794794685,-0.75,-1,0
-0.935833993,-0.875,-1,0
-0.959076102,-0.875,-1,0
-0.970689006,-0.875,-1,0
-0.883781114,-0.875,-1,0
-0.845153551,-0.75,-1,0
-0.61074572,-0.5,-1,0
-0.379843473,-0.375,-1,0
-0.205588663,-0.125,-1,0
0.042250542,0.125,-1,0
0.190296972,0.25,-1,0
0.426111872,0.5,-1,0
0.603767239,0.625,-1,0
0.421056968,0.5,1,1
0.268023924,0.375,-1,1
-0.082780892,0,-1,1
-0.059322452,0,-1,1
-0.40171543,-0.375,-1,1
-0.807516471,-0.75,-1,1
-0.908719629,-0.875,-1,1
-0.948460379,-0.875,-1,1
-1.116680806,-1,-1,1
-1.020207796,-1,-1,1
-0.840609269,-0.75,-1,1
-0.801743096,-0.75,-1,1
-0.617661673,-0.5,-1,1
-0.467971172,-0.375,-1,1
-0.195725663,-0.125,-1,1
-0.001461152,0,-1,1
0.36449155,0.375,-1,1
0.530107471,0.625,-1,1
0.805503409,0.875,-1,1
0.978492367,1,-1,1
1.052086176,1.125,-1,1
0.997042921,1,-1,1
0.9246564,1,-1,1
0.774190815,0.875,-1,1
0.715486639,0.75,-1,1
0.928587049,1,1,0
0.936186263,1,-1,0
0.987251104,1,-1,0
1.019495789,1.125,-1,0
0.952094849,1,-1,0
0.649920108,0.75,-1,0
0.576222116,0.625,-1,0
0.35258497,0.375,-1,0
0.083421639,0.125,-1,0
-0.093305091,0,-1,0
-0.422900026,-0.375,-1,0
-0.671327416,-0.625,-1,0
-0.770638066,-0.75,-1,0
-0.885242047,-0.875,-1,0
-1.003068385,-1,-1,0
-0.93926757,-0.875,-1,0
-1.048221174,-1,-1,0
-0.903088687,-0.875,-1,0
-0.878546788,-0.875,-1,0
-0.417121444,-0.375,-1,0
-0.288219194,-0.25,-1,0
0.013512067,0.125,-1,0
0.350356937,0.375,-1,0
0.512648513,0.625,-1,0
0.67596348,0.75,-1,0
0.80074618,0.875,1,0
0.943296901,1,-1,0
1.04214011,1.125,-1,0
0.868701438,0.875,-1,0
0.886173555,1,-1,0
0.8054346,0.875,-1,0
0.461622884,0.5,-1,0
0.386069183,0.5,-1,0
0.142420439,0.25,-1,0
-0.218810916,-0.125,-1,0
-0.503532725,-0.5,-1,0
-0.582279473,-0.5,-1,0
-0.733002703,-0.625,-1,0
-0.876817528,-0.875,-1,0
-0.933746762,-0.875,-1,0
-1.079150969,-1,-1,0
-0.899596503,-0.875,-1,0
-0.868093452,-0.75,-1,0
-0.70100652,-0.625,-1,0
-0.564008995,-0.5,-1,0
-0.140346755,-0.125,-1,0
0.04378925,0.125,-1,0
0.349957142,0.375,-1,0
0.615885828,0.625,-1,0
-0.787521724,-0.75,-1,0
-0.463573149,-0.375,1,3
-0.279893377,-0.25,-1,3
0.033237166,0.125,-1,3
0.296469076,0.375,-1,3
0.512006593,0.625,-1,3
0.603497978,0.625,-1,3
0.818136719,0.875,-1,3
0.959558493,1,-1,3
1.218903626,1.125,-1,3
1.074423277,1.125,-1,3
1.081848323,1.125,-1,3
0.819464437,0.875,-1,3
0.627885807,0.75,-1,3
0.440505337,0.5,-1,3
0.119114998,0.125,-1,3
-0.006313847,0,-1,3
-0.349884093,-0.25,-1,3
-0.659211692,-0.625,-1,3
-0.688533513,-0.625,-1,3
-1.001918578,-1,-1,3
-1.106325135,-1,-1,3
-0.979112907,-0.875,-1,3
-1.027533256,-1,-1,3
-0.925140511,-0.875,-1,3
-0.718558317,-0.625,-1,3
-0.895312602,-0.875,1,2
